gene-cCRE pairs	PCC	p-value	FDR
A230072I06Rik|cCREs225777	0.48007696405864	0.00576905705334552	0.038155479204901
A230072I06Rik|cCREs225790	0.490907485705488	0.00490728687420861	0.0348501771820477
Abat|cCREs96612	0.690894011213438	0.000145920408085032	0.00557631199400001
Abat|cCREs96614	0.586983949463203	0.00102809414341853	0.0145244061945504
Abca15|cCREs222049	0.49142952226611	0.00486881090356572	0.034657450519351
Abca1|cCREs170702	0.509039062671885	0.00371868913538787	0.0297602119161696
Abca2|cCREs132870	0.657278133539561	0.000282797018885561	0.00745441658110763
Abcb9|cCREs193918	0.462548332698619	0.00745007274311949	0.0445159745106397
Abcc12|cCREs232975	0.582596365278291	0.00110974051648338	0.0152293206295113
Abcc12|cCREs232996	0.496064378096313	0.00453882312897891	0.0332983538575325
Abcc12|cCREs232997	0.705644483509287	0.000108159290528209	0.00483670537229107
Abcc12|cCREs233001	0.687151714863235	0.000157299196578919	0.00577645680279859
Abcc12|cCREs233006	0.605647988998099	0.000738749610046829	0.0121859100001826
Abcc5|cCREs97879	0.488646947197592	0.0050770416535717	0.0354929534964177
Abcc5|cCREs97886	0.53126506540804	0.00261757426832776	0.0244289983498835
Abcd2|cCREs94491	0.478165252324579	0.00593439598620837	0.0388792317177512
Abhd17b|cCREs126068	0.473128784498652	0.0063902717775719	0.0406661353060147
Abhd17b|cCREs126098	0.475390127424673	0.00618188603201642	0.0398924125370085
Abhd6|cCREs73508	0.515477359652597	0.00336330745075542	0.0281078687665836
Abhd8|cCREs231420	0.526051961534255	0.00284541350113754	0.0256189010133935
Abl1|cCREs133764	0.470055495520297	0.00668343559689655	0.0417179939449131
Abl1|cCREs133778	0.470598266451172	0.00663081157821666	0.0415317637734449
Ablim3|cCREs120799	0.636376784029705	0.000420570301874479	0.00904662638354419
Abracl|cCREs22083	0.590776410297793	0.000962002356557634	0.0140626192113393
Abtb2|cCREs141152	0.761699576746303	3.29391711455518e-05	0.00327511054401548
Abtb2|cCREs141165	0.624437351133083	0.000524969094537919	0.0101593341689577
Abtb2|cCREs141166	0.716156302300826	8.70773756577181e-05	0.00452222211660553
Abtb2|cCREs141223	0.528076608444617	0.0027548826803655	0.0251291516292712
Abtb2|cCREs141235	0.732331257179385	6.20317566780715e-05	0.00407259673564318
Acaa1b|cCREs250885	0.488614141365401	0.00507954322263038	0.0354963557925741
Acaca|cCREs43969	0.537325974742117	0.00237349116832208	0.0231314445568329
Acad8|cCREs239959	0.650527170245012	0.000321865725970594	0.0079606804895301
Acad8|cCREs239961	0.557111257893952	0.00171331141387232	0.0191965701790473
Acad8|cCREs239967	0.552745754129454	0.00184261575224498	0.0200221864830805
Acadl|cCREs6363	0.627375795529721	0.000497256018887948	0.00986874872483926
Acan|cCREs217988	0.495497538305355	0.00457807914356756	0.0334218077203359
Accs|cCREs140315	0.820916174234825	8.59053153257072e-06	0.00237705854464867
Acly|cCREs45826	0.553612312953613	0.00181626385733724	0.0198698739648376
Aco2|cCREs93324	0.476261988549151	0.00610316478389505	0.0395631500053523
Acox3|cCREs184966	0.57241810848782	0.00132251638205105	0.0167136091123339
Acsl6|cCREs40199	0.625060925772106	0.00051897125074285	0.0101118030485695
Acsl6|cCREs40200	0.461154118317921	0.0076006873330472	0.0450088432760647
Acss2|cCREs147317	0.44958574351947	0.00895731736279171	0.0496802581531015
Actr5|cCREs147766	0.479651044528261	0.00580553560506447	0.0383056632039029
Actr5|cCREs147834	0.672042373948957	0.000212230902259858	0.00649785319161316
Acvr1c|cCREs136422	0.612039674967732	0.000658359744625914	0.0114249871463574
Acvr1c|cCREs136423	0.707907358440793	0.000103251961117046	0.00477499610793939
Acvr1c|cCREs136424	0.590123513022875	0.000973095002949731	0.0141093695130764
Acvr1c|cCREs136446	0.624116577980722	0.000528079368264267	0.0101971219189385
Acvr1c|cCREs136448	0.709697749563219	9.95182911617265e-05	0.0047452585579772
Acvr1c|cCREs136450	0.612906468675834	0.000648102134458095	0.0113098208912062
Acvr1c|cCREs136454	0.670636608234187	0.00021816377262085	0.00656989945685728
Acvr1c|cCREs136459	0.612073700951551	0.000657954273379335	0.0114249871463574
Acvr1c|cCREs136465	0.710908302312967	9.7066098477594e-05	0.00471379861792177
Acvr1c|cCREs136473	0.795096362985375	1.56086527961508e-05	0.00285482137635178
Acvr1c|cCREs136475	0.716546971316903	8.63738405894043e-05	0.00452222211660553
Acvr1c|cCREs136477	0.782348757093401	2.08279052172911e-05	0.00289723065092085
Acvr1c|cCREs136498	0.691098794487417	0.000145320558567197	0.00555740726543771
Acvr1c|cCREs136505	0.714436324852505	9.02393733700491e-05	0.00454192188606206
Acvr1c|cCREs136513	0.591503013037729	0.000949794057893416	0.0139982057316578
Acvr2a|cCREs135496	0.529435742805723	0.00269557674184151	0.0248324780169192
Adamts17|cCREs216779	0.508535876530297	0.00374783458555072	0.0298938734803715
Adamts17|cCREs216821	0.807404586168161	1.17671517477769e-05	0.00269274269858965
Adamts17|cCREs216822	0.491821161813979	0.0048401224212814	0.034526293708617
Adamts17|cCREs216827	0.548547259708251	0.00197528038944927	0.0208424667674891
Adamts17|cCREs216829	0.661125104605772	0.000262557442334388	0.00720105001806681
Adamts17|cCREs216839	0.610781431957907	0.000673516529567375	0.0116017892032767
Adamts3|cCREs190085	0.493431220663374	0.00472375873715591	0.0340850476579959
Adamts3|cCREs190093	0.631385500872006	0.000461621429094117	0.00949305608912574
Adamts3|cCREs190102	0.698054832843484	0.000126264890090266	0.00512930492402818
Adamts6|cCREs71610	0.538393208840006	0.00233271000111257	0.0228900958538434
Adamts6|cCREs71614	0.693025252946267	0.000139789578182392	0.00543531643339859
Adamts6|cCREs71615	0.730857034965034	6.39969741261792e-05	0.00410201381143328
Adamts6|cCREs71616	0.745261480039186	4.70727177139807e-05	0.00376375219954855
Adamts6|cCREs71623	0.609111080127509	0.000694135044632893	0.0117582471935555
Adamts6|cCREs71662	0.495462300154182	0.00458052950814913	0.0334218077203359
Adarb2|cCREs61326	0.735119650817351	5.84692572814793e-05	0.00397174479161733
Adarb2|cCREs61347	0.498294004828201	0.00438731215620647	0.0326769437622253
Adarb2|cCREs61348	0.856514393221962	3.66560895548318e-06	0.00204682018776969
Adarb2|cCREs61361	0.592783259217419	0.000928629168841844	0.0138562902886675
Adarb2|cCREs61362	0.669251540250936	0.000224160418309083	0.0066483103110885
Adat3|cCREs28861	0.454120215155384	0.00840214903780867	0.0477845667488676
Adcy2|cCREs67904	0.545762504675473	0.00206799702098959	0.021334317891142
Adcy2|cCREs67934	0.45654723219204	0.00811759763146625	0.0468780839945211
Adcy6|cCREs95350	0.456833710468899	0.00808457523480755	0.046751099935194
Adcy8|cCREs91056	0.472896394135311	0.00641203516806321	0.0407506578484017
Adcyap1r1|cCREs202695	0.575167156036821	0.00126164537712281	0.0163063545233782
Adcyap1r1|cCREs202707	0.562341358371465	0.00156930147702916	0.0183176477345964
Adcyap1r1|cCREs202726	0.450225962067027	0.00887703466699286	0.0494274340732373
Adcyap1r1|cCREs202735	0.454663710506316	0.0083376779331672	0.0475666283744995
Adcyap1r1|cCREs202758	0.598122636558869	0.000844949089361835	0.0131924384998116
Adcyap1r1|cCREs202770	0.534708832329351	0.00247624265683311	0.0237107219124175
Adcyap1r1|cCREs202773	0.463712408009921	0.00732634043279523	0.0441592489679104
Adcyap1r1|cCREs202775	0.533355741858646	0.00253092892785434	0.0240120806957333
Adcyap1r1|cCREs202777	0.457009476075283	0.00806437319783782	0.0466807012901278
Adcyap1r1|cCREs202778	0.540328916019235	0.00226035820885673	0.0224203040452937
Adcyap1r1|cCREs202784	0.544359639421816	0.00211618477920772	0.0216037245056804
Adhfe1|cCREs379	0.677174093536367	0.000191827881923845	0.00623886370503555
Adra1a|cCREs79829	0.489753230099667	0.0049933229958371	0.0351775678023176
Adra1a|cCREs79836	0.633316974312637	0.000445314321961265	0.00929968776169638
Adra1a|cCREs79861	0.578083529897736	0.00119987969485869	0.0158775267283366
Adra1a|cCREs79869	0.556638511184021	0.00172690390251151	0.0192763706508348
Adra1a|cCREs79870	0.720373468887217	7.97598764273877e-05	0.00441864699063298
Adra1a|cCREs79871	0.573205807415403	0.00130480589737314	0.0166087784280497
Adra2b|cCREs143785	0.530423096806477	0.00265321901164195	0.0246259991545098
Adra2c|cCREs184855	0.725210686958861	7.20799562867747e-05	0.00430998629575267
Adra2c|cCREs184856	0.804163284268957	1.26808193047223e-05	0.00269274269858965
Adssl1|cCREs60376	0.622084202917275	0.000548185185678896	0.0104212116081154
Adtrp|cCREs64840	0.534014824874729	0.00250415660733261	0.023876453338289
Afap1|cCREs184917	0.485668136059085	0.00530871083690698	0.0364661653809944
Afap1|cCREs184957	0.553403666248693	0.00182257724860579	0.0198920348624829
Afap1|cCREs184959	0.647017934085495	0.000344103520152683	0.00821790110419768
Afap1|cCREs184961	0.63383222433599	0.000441055280391622	0.00925281756999019
Afap1|cCREs184966	0.61442381504763	0.000630500285321967	0.0111596016676327
Afap1|cCREs184968	0.735061344135018	5.85417341709693e-05	0.00397174479161733
Afap1|cCREs184969	0.549757302402993	0.001936182336016	0.0205893707526724
Afap1l1|cCREs120823	0.611566144774325	0.000664026560932451	0.0114800352541187
Afap1l1|cCREs120828	0.622082032712748	0.0005482070283791	0.0104212116081154
Afap1l1|cCREs120851	0.484293506436741	0.00541875441484652	0.0369054883478161
Afap1l1|cCREs120873	0.580648439484321	0.00114785867360911	0.0154838045431938
Afap1l1|cCREs120879	0.480281814785668	0.00575158484056682	0.038082812629516
Afap1l1|cCREs120921	0.565189010629742	0.00149561659050723	0.0178028901857878
Aff4|cCREs40073	0.675946050205634	0.000196536417277571	0.0063229130243226
Aff4|cCREs40080	0.575973749874575	0.0012442779166133	0.0162093498079688
Aff4|cCREs40099	0.571045144111906	0.00135391196183465	0.0168882702607796
Agap1|cCREs8869	0.559677064987481	0.00164122300883351	0.0187424972428393
Agap1|cCREs8913	0.464361771913685	0.00725810810015237	0.0438749023448648
Agap1|cCREs8936	0.728191884817382	6.76995283694915e-05	0.00422929996909692
Agbl4|cCREs176541	0.462479331570024	0.00745746450092899	0.0445500685360685
Agbl5|cCREs184268	0.639678105294599	0.000395307461074301	0.00875176133153296
Agbl5|cCREs184309	0.524873527439603	0.00289933356191852	0.0258970218152705
Agbl5|cCREs184314	0.505523496049016	0.00392664066842985	0.0306923961482459
Agbl5|cCREs184329	0.506812918342627	0.00384918928840294	0.0303360428096308
Agbl5|cCREs184341	0.518149842849957	0.00322498300570473	0.0274422116944937
Agbl5|cCREs184367	0.456401032805534	0.0081344956949615	0.0469133011174535
Agl|cCREs161373	0.506343445161689	0.00387722907235311	0.0304600258427003
Ago2|cCREs91962	0.471006320026394	0.00659149054691222	0.0414143873350815
Ago2|cCREs92065	0.537783382955504	0.00235593430629733	0.0230154314273789
Ago3|cCREs178055	0.53237067432811	0.00257142546760702	0.0241558400893413
Agpat1|cCREs108618	0.457544263819759	0.00800317873338985	0.0464859873874477
Agpat1|cCREs108646	0.46465315604274	0.00722767328226737	0.0437775371975456
Agrp|cCREs234999	0.463734168793517	0.00732404477946402	0.0441573226830314
Agtr1a|cCREs63563	0.54732214086853	0.00201559469587831	0.0210014029712104
Ahi1|cCREs22490	0.643937712183404	0.000364791131179709	0.00839556921965122
AI597479|cCREs3845	0.465817001105178	0.00710723028072069	0.0433445912262138
Aifm2|cCREs26481	0.720512344417329	7.95290403972082e-05	0.0044104819664563
Ak4|cCREs175313	0.778440520028853	2.27347121053434e-05	0.00290546425368213
Ak4|cCREs175340	0.46992686058379	0.00669596129528194	0.0417665821334764
Ak4|cCREs175378	0.537876453372512	0.00235237637795427	0.0230055554819897
Ak4|cCREs175385	0.685583175865442	0.000162311215067823	0.00587421398153698
Akr1b10|cCREs200267	0.56694867357669	0.00145167638280219	0.0175486158525797
Akr1b10|cCREs200280	0.63296808020039	0.000448219883621093	0.00934550863783566
Alcam|cCREs101642	0.477794555824447	0.00596693862825393	0.0390198804060688
Aldh18a1|cCREs128110	0.45456480452061	0.00834937803521152	0.0475971285232406
Aldh1a1|cCREs125941	0.450476729119709	0.00884576103565249	0.0492943184832634
Aldh1b1|cCREs169885	0.631070876635621	0.000464329574113909	0.00951542548332462
Aldh1l1|cCREs206005	0.688243354914842	0.000153896944256715	0.00570779466730642
Aldh4a1|cCREs179886	0.524591627904858	0.0029123678536126	0.0259678728480764
Aldh4a1|cCREs179897	0.547522557236273	0.00200894902024851	0.0209824539004385
Aldh4a1|cCREs179905	0.45066817226059	0.00882195083957227	0.049217838597826
Aldh9a1|cCREs16649	0.54617307436066	0.00205408369840254	0.0212571720274668
Aldh9a1|cCREs16741	0.531336513460317	0.00261456951911498	0.0244128730531962
Alg14|cCREs161828	0.486018120210162	0.00528101282686744	0.036389414460596
Alg2|cCREs170173	0.506320312569825	0.00387861541043988	0.0304600258427003
Alkbh2|cCREs192597	0.494676936719473	0.00463544619046852	0.033649008918751
Alkbh6|cCREs214306	0.458673402991916	0.007875313519637	0.046031651717135
Alkbh7|cCREs110531	0.681005759195883	0.000177805446192836	0.00609811527367785
Alk|cCREs112079	0.49251314567097	0.00478980118569328	0.0343341994185402
Alk|cCREs112092	0.594854657674494	0.00089530087590739	0.0136081827917553
Alk|cCREs112099	0.465396740736278	0.00715051600264716	0.0435240213773875
Alk|cCREs112103	0.505385648093403	0.00393500279834713	0.0307237158953234
Alox12b|cCREs42059	0.485838624242142	0.0052952021753605	0.0364460920647666
Aloxe3|cCREs42033	0.475098597715937	0.00620840848174309	0.0399948594313904
Aloxe3|cCREs42048	0.493065899235768	0.00474994050371125	0.0341828847442325
Aloxe3|cCREs42051	0.527350283910384	0.00278705641823951	0.0253047103178794
Aloxe3|cCREs42065	0.522315599039079	0.0030195557883842	0.0264941907687935
Aloxe3|cCREs42068	0.475859919450759	0.00613935698429879	0.0397024487263671
Als2|cCREs5412	0.492628446751832	0.00478146195306028	0.0343116151637731
Amfr|cCREs233835	0.473874534190634	0.00632087304556916	0.0403898514486006
Amfr|cCREs233860	0.554380904576321	0.00179317842454296	0.0197478617726791
Amfr|cCREs233945	0.468670198515594	0.00681942307312722	0.0422397680915591
Amigo2|cCREs95185	0.597181728709493	0.000859172462654989	0.0133278907613087
Ampd3|cCREs220812	0.518466760062922	0.00320892389969518	0.0273669799565723
Ampd3|cCREs220868	0.510568792724794	0.00363132870391025	0.0294007384554455
Anapc11|cCREs48743	0.45260919786471	0.00858369569166973	0.048441740630052
Anapc13|cCREs248874	0.457377421842041	0.0080222260944548	0.0465330311812156
Anapc13|cCREs248877	0.505983492145267	0.00389885146381463	0.0305542999279459
Anapc13|cCREs248878	0.510273915675568	0.00364802397400232	0.0294803845642197
Anapc13|cCREs248885	0.46038530910699	0.00768488209365859	0.0453195384436454
Anapc13|cCREs248888	0.493427271155975	0.00472404109982549	0.0340850476579959
Anapc13|cCREs248891	0.501872185791575	0.00415359234754187	0.0317090147565991
Anapc13|cCREs248894	0.636312952656608	0.00042107319987239	0.00905375902622283
Anapc13|cCREs248898	0.540138202817291	0.00226739520523589	0.0224745131267671
Anapc13|cCREs248902	0.507134969152072	0.00383005969605077	0.0302891642968696
Anapc4|cCREs186820	0.644158836645849	0.000363268344521051	0.00837676938995145
Anapc5|cCREs193750	0.475957857375344	0.00613052364087707	0.0396772354817529
Anapc5|cCREs193760	0.584571594466014	0.00107227576936819	0.014921482213537
Ank1|cCREs226689	0.659472735146519	0.000271079569318378	0.00724773112980786
Ank1|cCREs226711	0.808139240342531	1.15689548120246e-05	0.00269274269858965
Ank1|cCREs226712	0.464104335068038	0.00728509111814024	0.0439877014377733
Ankhd1|cCREs117676	0.538525288477809	0.00232770733646481	0.0228579822444262
Ankhd1|cCREs117684	0.449499588014051	0.00896816958114854	0.0497039356683391
Ankrd13a|cCREs192733	0.499595547524707	0.00430097172810073	0.0322930326469459
Ankrd24|cCREs29024	0.584282345607886	0.00107768857255874	0.0149532472429252
Ankrd26|cCREs209695	0.521337442191248	0.00306670345704951	0.0267093033020071
Ankrd29|cCREs115207	0.677182677862116	0.000191795342309065	0.00623886370503555
Ankrd29|cCREs115209	0.624477944443005	0.000524576705029256	0.0101593341689577
Ankrd29|cCREs115210	0.544909869891284	0.00209716452415554	0.0214923608565022
Ankrd29|cCREs115211	0.542154570006858	0.00219398914711055	0.0220420833842199
Ankrd29|cCREs115251	0.486772028701317	0.00522178420097397	0.0360989557626782
Ankrd33b|cCREs87542	0.675104080250124	0.000199826845154516	0.00636591235277958
Ankrd33b|cCREs87545	0.601719490478928	0.000792550287978755	0.0127277651990171
Ankrd33b|cCREs87555	0.734776326777143	5.88972399022669e-05	0.00398563127538375
Ankrd33b|cCREs87561	0.49990643718787	0.00428057432096707	0.0322522289272642
Ankrd33b|cCREs87563	0.595998028917532	0.000877378738809331	0.0134875927064607
Ankrd33b|cCREs87567	0.727665629628628	6.84540929675181e-05	0.00423142370459217
Ankrd33b|cCREs87571	0.528408312065272	0.00274030113372492	0.0250617406556928
Ankrd33b|cCREs87572	0.533773119709062	0.00251394492769719	0.0239395501574278
Ankrd33b|cCREs87597	0.513398662026485	0.00347456069296548	0.0287017829296528
Ankrd34c|cCREs247420	0.460728551866626	0.00764719156111782	0.0451829760980031
Ankrd34c|cCREs247422	0.673903581509316	0.000204607497526266	0.00642072131436923
Ankrd34c|cCREs247424	0.526635488877346	0.00281905006320016	0.0254770203300601
Ankrd44|cCREs4832	0.462364707805318	0.00746975787444815	0.0446033412521138
Ankrd50|cCREs153388	0.660387306769722	0.00026633132098175	0.0072181458176816
Ankrd50|cCREs153401	0.504302576051059	0.00400126108685372	0.0310392851462361
Ankrd50|cCREs153415	0.449312683505204	0.0089917518308309	0.0497720020958571
Ankrd50|cCREs153425	0.557281357017421	0.00170844457133268	0.0191834321753962
Ankrd54|cCREs92930	0.462586935992703	0.00744594017519196	0.0445063768603336
Ankrd55|cCREs72696	0.617303108242485	0.000598306949373573	0.0108775784593542
Ankrd55|cCREs72702	0.777098053518369	2.34270642575085e-05	0.00290546425368213
Ankrd55|cCREs72704	0.670749763203617	0.000217680544780996	0.00656989945685728
Ankrd55|cCREs72717	0.768021590956892	2.86598077187117e-05	0.00315078303509894
Ankrd55|cCREs72718	0.803573059657369	1.28542963768741e-05	0.00269274269858965
Ankrd55|cCREs72721	0.849480046182061	4.34878168198427e-06	0.00208467093715686
Ankrd55|cCREs72733	0.779112263780496	2.23956005279691e-05	0.00290546425368213
Ankrd55|cCREs72735	0.536974222444683	0.00238707305820707	0.023191029080754
Ankrd63|cCREs142754	0.457897340137652	0.0079630011561227	0.0463289931860679
Ankrd63|cCREs142800	0.484029242276119	0.00544014048995367	0.0369899671572744
Ankrd63|cCREs142802	0.475598104853161	0.00616302629098064	0.0397804228755029
Ankrd6|cCREs168770	0.664467940447462	0.000246074805166807	0.00697709202138998
Anks1|cCREs107827	0.474338734759037	0.0062780126600217	0.0402236452073579
Anks1|cCREs107870	0.572319492024143	0.00132474906653046	0.0167246284776387
Anks1|cCREs107904	0.528020330583928	0.00275736356744249	0.0251431024677197
Anks1|cCREs107905	0.603500214191575	0.000767731347132594	0.0124727414085632
Anks3|cCREs96169	0.560660897416435	0.00161432229945868	0.018564055367526
Anks3|cCREs96174	0.653944963366921	0.000301498769847419	0.00770155219197968
Ankzf1|cCREs7168	0.556725144178198	0.00172440569527121	0.019255559983262
Ankzf1|cCREs7182	0.700640523954491	0.00011979923819827	0.00499330405206372
Ankzf1|cCREs7251	0.4646967697797	0.00722312756209131	0.0437635905696379
Ankzf1|cCREs7265	0.597663707444649	0.000851859279450085	0.0132689698727428
Ankzf1|cCREs7267	0.475910397451126	0.00613480280031153	0.0396952084719962
Ankzf1|cCREs7274	0.534692288086628	0.0024769048017721	0.0237107219124175
Ano3|cCREs141898	0.718811450796878	8.24000301445915e-05	0.00444379999303246
Ano3|cCREs141908	0.732454048500683	6.18706618266129e-05	0.00407259673564318
Ano3|cCREs141909	0.531095121481741	0.0026247338023383	0.0244828461326123
Ano3|cCREs141911	0.701091812905372	0.00011870310896045	0.00498694595522156
Ano3|cCREs141912	0.553949960635058	0.00180608917984626	0.0198365792277753
Ano3|cCREs141916	0.465004005234701	0.00719117677144687	0.0436700644135151
Ano3|cCREs141932	0.63044281868627	0.000469779691675609	0.0095862264419875
Ano3|cCREs141934	0.663337914373905	0.000251535545057302	0.00705621289374919
Ano3|cCREs141937	0.550162458688228	0.00192324915671482	0.0205220353687735
Ano3|cCREs141944	0.497377855097795	0.004449012131717	0.032922814361996
Ano5|cCREs215770	0.521100094123962	0.00307824325157502	0.0267315534158711
Ano8|cCREs231420	0.493772542289258	0.00469941337548629	0.0339394228351771
Ano8|cCREs231444	0.462716211789157	0.00743211561920654	0.0444690074256407
Ano8|cCREs231460	0.511571187923061	0.00357508684446006	0.0290967267664036
Anxa11|cCREs75683	0.605859732360595	0.000735947661051561	0.0121699497545235
Anxa11|cCREs75734	0.463329410492111	0.00736684870006854	0.0442991603876803
Ap1g1|cCREs235509	0.637649292114561	0.000410660323672762	0.00892059546503459
Ap1g1|cCREs235517	0.530478257527158	0.0026508704307473	0.0246136869711955
Ap1s2|cCREs257244	0.743318632917191	4.90790296829857e-05	0.00378549290310675
Ap1s2|cCREs257247	0.694668322769057	0.000135228727844106	0.00533618493752282
Ap2b1|cCREs43883	0.456522638132632	0.00812043810977692	0.0468785663069164
Apaf1|cCREs30182	0.572492498509444	0.00132083446255016	0.0167043364872549
Apba1|cCREs126368	0.459999041245643	0.00772749255809002	0.0454783083031367
Apba1|cCREs126374	0.479047105367074	0.00585761175319166	0.0385050545731259
Apba1|cCREs126388	0.483070456902996	0.00551836318484222	0.0373002957772217
Apba1|cCREs126402	0.458469988236219	0.0078982149052419	0.0460975914057015
Apba3|cCREs28905	0.497651406123823	0.00443050861263594	0.0328272551081484
Apba3|cCREs28910	0.563943458763763	0.00152744878084832	0.0180059798400391
Apba3|cCREs28912	0.618788389850919	0.000582300305547512	0.0107081257649588
Apba3|cCREs28949	0.608382284387003	0.000703312263677813	0.0118491413604195
Apba3|cCREs28978	0.459866105181307	0.0077422051892474	0.0455204457066319
Apba3|cCREs29006	0.574755447549447	0.00127059544070629	0.0163666194581448
Apba3|cCREs29008	0.644593274460008	0.000360293746009988	0.00836535357186226
Apba3|cCREs29011	0.56361476022677	0.00153595165334131	0.0180633246174324
Apbb1|cCREs220486	0.604419503973683	0.000755200738049133	0.0123340896806659
Apc2|cCREs28757	0.497992304950124	0.00440754579348479	0.0327305329115448
Apc2|cCREs28844	0.451176476943949	0.0087590042680985	0.0490175915473607
Aph1c|cCREs245068	0.598949598538173	0.000832627372205907	0.0130759080270312
Aph1c|cCREs245132	0.665931949912207	0.000239164448804674	0.0068737289411221
Aplnr|cCREs139586	0.693556614296415	0.000138299081766657	0.00541425538551823
Aplnr|cCREs139595	0.505950118081873	0.00390086170767889	0.030565521439961
Aplnr|cCREs139598	0.493773885497873	0.00469931779029542	0.0339394228351771
Aplp2|cCREs240615	0.464855007109085	0.00720665615284799	0.04371387401976
Aplp2|cCREs240616	0.453608211195807	0.00846328444057709	0.048000776171858
Aplp2|cCREs240619	0.482686022262655	0.00555000697742769	0.0373843462680087
Apobec4|cCREs14686	0.534872626018652	0.00246969582713619	0.0236932100490061
Apobec4|cCREs14748	0.569897287056957	0.00138068108030842	0.017069093748627
Appl2|cCREs29181	0.482171401743579	0.00559261897258201	0.0375238676297996
Appl2|cCREs29182	0.743291049326922	4.9108087170624e-05	0.00378549290310675
Aqp5|cCREs95515	0.891906941542777	1.52134211617305e-06	0.00178676560404138
Aqp5|cCREs95545	0.52956791461165	0.0026898713631387	0.0248015337427152
Arc|cCREs92245	0.679411256058561	0.000183520062063125	0.00616324615616881
Arc|cCREs92250	0.530085955948212	0.00266761436617491	0.0247127233771622
Arc|cCREs92253	0.490163104437229	0.00496261906785334	0.0350687766218902
Arc|cCREs92257	0.825410210817307	7.72882744370929e-06	0.00225321127599463
Arc|cCREs92258	0.628594385363176	0.000486165674982386	0.0097290201016638
Arc|cCREs92260	0.502070952668011	0.00414094205607418	0.0316398624556277
Arc|cCREs92269	0.68849065222259	0.000153135839390917	0.00569956496313333
Arc|cCREs92271	0.481548629533657	0.00564457463695689	0.0377335459319262
Arc|cCREs92272	0.751717444272612	4.09479552863079e-05	0.00353617709940631
Arc|cCREs92274	0.463351360079312	0.00736452184995384	0.0442971006693936
Arc|cCREs92305	0.499759510104284	0.00429020337404196	0.0322534194198423
Arfgap3|cCREs93494	0.58660443197841	0.00103493233423035	0.0145820338033614
Arhgap10|cCREs231906	0.501531437187623	0.00417535936495594	0.0318108574019442
Arhgap10|cCREs231909	0.680421691982045	0.000179879117540693	0.0061288218341924
Arhgap10|cCREs231910	0.471980785724745	0.00649842162369918	0.0410479360863064
Arhgap10|cCREs231911	0.530974825237313	0.00262981242717919	0.0244947436168962
Arhgap10|cCREs231924	0.464698588697969	0.00722293803684271	0.0437635905696379
Arhgap10|cCREs231925	0.621266274276971	0.000556474735194268	0.0104540374397521
Arhgap10|cCREs231927	0.710185779571482	9.85227774651376e-05	0.0047379684365878
Arhgap10|cCREs231934	0.706156114091194	0.000107030965077692	0.00482576527234552
Arhgap10|cCREs231935	0.553685673716915	0.00181404878147395	0.0198635451358491
Arhgap10|cCREs231936	0.547839472986808	0.00199848089055421	0.0209276230526413
Arhgap10|cCREs231940	0.57630005732984	0.00123731426675999	0.0161464929166747
Arhgap10|cCREs231949	0.753396434270969	3.94831762700054e-05	0.00345484329312261
Arhgap10|cCREs231952	0.519291530047276	0.00316746718474359	0.0271671223922239
Arhgap10|cCREs231959	0.50403123935354	0.0040180161617871	0.0311115691910762
Arhgap10|cCREs231970	0.742771371714631	4.96585780416226e-05	0.00379263801745346
Arhgap12|cCREs114642	0.524854655300811	0.00290020451443473	0.0259004239257165
Arhgap12|cCREs114648	0.517674591454068	0.00324920089108205	0.0275303529768396
Arhgap12|cCREs114669	0.479496425819263	0.00581882871533745	0.0383749335468952
Arhgap19|cCREs128345	0.47521575590072	0.00619773771265308	0.0399459312013937
Arhgap25|cCREs205559	0.502964132019351	0.00408452114319746	0.0313948555757896
Arhgap25|cCREs205564	0.51593045919	0.00333948650057137	0.0279840179232119
Arhgap25|cCREs205587	0.678688532569503	0.000186166422886269	0.00618159347403941
Arhgap25|cCREs205597	0.501586953590405	0.00417180603404055	0.0318021232806977
Arhgap25|cCREs205598	0.539898533807951	0.00227626672721726	0.0225244285340122
Arhgap25|cCREs205600	0.591586647129159	0.000948398016654917	0.0139921398617801
Arhgap25|cCREs205605	0.572249849698134	0.00132632784925024	0.0167246284776387
Arhgap25|cCREs205616	0.585649946322609	0.00105231519686511	0.0147249366575454
Arhgap25|cCREs205627	0.669121491246743	0.000224731295303426	0.0066483103110885
Arhgap33|cCREs214331	0.511116219971994	0.0036005163115812	0.0292215736460962
Arhgap33|cCREs214336	0.580561651716993	0.00114958457039593	0.0154944395105105
Arhgap33|cCREs214379	0.485239187405255	0.00534283431633353	0.0365911800508674
Arhgap44|cCREs41525	0.516297340261085	0.0033203095871529	0.0278951855329355
Arhgap44|cCREs41560	0.661031586141913	0.000263033021286718	0.00720661389736876
Arhgap44|cCREs41565	0.685476689569567	0.000162656836673714	0.00587421398153698
Arhgap5|cCREs53757	0.615592350239465	0.000617246786213999	0.0110321643213379
Arhgap5|cCREs53780	0.759470995392827	3.45868913641523e-05	0.00327736049483866
Arhgdib|cCREs211480	0.489094476353597	0.00504302523867439	0.0353533528172411
Arhgdib|cCREs211509	0.549881238038848	0.00193221776705865	0.0205769423810715
Arhgdib|cCREs211532	0.581774086126127	0.00112568760887521	0.0153373848457499
Arhgef17|cCREs220145	0.472419875439195	0.00645686643931076	0.0408838112083066
